index,code,gender
3598,72076,F
3599,72076,F
3600,72076,F
3601,72076,F
3602,72432002,F
3603,72432001,F
3604,72431003,F
3605,72431002,F
3606,72431001,F
3607,72101002,F
3608,72101001,F
3609,72073,F
3610,72073,F
3611,72073,F
3612,72073,F
3613,71340,F
3614,71340,F
3615,71340,F
3616,71340,F
3617,71340,F
3618,71340,F
3619,71340,F
3620,71277,F
3621,71277,F
3622,71277,F
3623,71277,F
3624,71277,F
3625,70559,M
3626,71339,F
3627,71342001,F
3628,71341002,F
3629,71920,M
3630,70613,F
3631,71822001,F
3632,70613,F
3633,70613,F
3634,71576,F
3635,71576,F
3636,71576,F
3637,71427,F
3638,71427,F
3639,71427,F
3640,71427,F
3641,71427,F
3642,71427,F
3643,72471,F
3644,71134,F
3645,71134,F
3646,71134,F
3647,71134,F
3648,71134,F
3649,72163,F
3650,72163,F
3651,72163,F
3652,72061,F
3653,72061,F
3654,72061,F
3655,72061,F
3656,72061,F
3657,72061,F
3658,71930,F
3659,71930,F
3660,71930,F
3661,71930,F
3662,71930,F
3663,71930,F
3664,71142,F
3665,71142,F
3666,71142,F
3667,71142,F
3668,72244,F
3669,72244,F
3670,72244,F
3671,72244,F
3672,72694,F
3673,72694,F
3674,72694,F
3675,72694,F
3676,71386,M
3677,71386,M
3678,71245,F
3679,71349002,F
3680,71822003,F
3681,71054,M
3682,71054,M
3683,71054,M
3684,71054,M
3685,71054,M
3686,71054,M
3687,71192,M
3688,71192,M
3689,71192,M
3690,71192,M
3691,71192,M
3692,71192,M
3693,71192,M
3694,71192,M
3695,70949,M
3696,70949,M
3697,70949,M
3698,70949,M
3699,70949,M
3700,70949,M
3701,70949,M
3702,70949,M
3703,70949,M
3704,71229,M
3705,71229,M
3706,71229,M
3707,71554,M
3708,71554,M
3709,71554,M
3710,71554,M
3711,71554,M
3712,72364,M
3713,72364,M
3714,72364,M
3715,72033,M
3716,72033,M
3717,72033,M
3718,72032,M
3719,72032,M
3720,72032,M
3721,72032,M
3722,71952,M
3723,71952,M
3724,71952,M
3725,71952,M
3726,71952,M
3727,71679,M
3728,71679,M
3729,71679,M
3730,71679,M
3731,71222,M
3732,71222,M
3733,71222,M
3734,71221,M
3735,71221,M
3736,71221,M
3737,71221,M
3738,71220,M
3739,71220,M
3740,71220,M
3741,70710,M
3742,70710,M
3743,70710,M
3744,70710,M
3745,70710,M
3746,70710,M
3747,70710,M
3748,70710,M
3749,70710,M
3750,70709,M
3751,70709,M
3752,70709,M
3753,70709,M
3754,70709,M
3755,70709,M
3756,70709,M
3757,70709,M
3758,70709,M
3759,71718,F
3760,71718,F
3761,71718,F
3762,71718,F
3763,71713,F
3764,71713,F
3765,71713,F
3766,71713,F
3767,72430,F
3768,72430,F
3769,72430,F
3770,72429,F
3771,72429,F
3772,72429,F
3773,71641,F
3774,71624,F
3775,71624,F
3776,71624,F
3777,71624,F
3778,71624,F
3779,71624,F
3780,71623,F
3781,71623,F
3782,71623,F
3783,71623,F
3784,71623,F
3785,71623,F
3786,71012,F
3787,71012,F
3788,71012,F
3789,71012,F
3790,71008,F
3791,71008,F
3792,71008,F
3793,71008,F
3794,71008,F
3795,71008,F
3796,72560,F
3797,72560,F
3798,72560,F
3799,72560,F
3800,72560,F
3801,71934,F
3802,71934,F
3803,71934,F
3804,70946,M
3805,70946,M
3806,70946,M
3807,70946,M
3808,70557,M
3809,70718,F
3810,70714,F
3811,71822002,F
3812,71247,F
3813,72031,M
3814,72031,M
3815,72031,M
3816,72031,M
3817,72494,M
3818,72493,M
3819,72493,M
3820,72493,M
3821,72493,M
3822,71431,F
3823,71431,F
3824,71431,F
3825,71429,F
3826,71429,F
3827,71429,F
3828,71330,F
3829,71330,F
3830,71330,F
3831,71329,F
3832,71329,F
3833,71329,F
3834,71328,F
3835,71328,F
3836,71327,F
3837,71327,F
3838,71327,F
3839,71327,F
3840,71327,F
3841,71327,F
3842,71040,F
3843,71040,F
3844,71040,F
3845,72502,F
3846,72500,F
3847,72500,F
3848,72500,F
3849,72107,F
3850,72107,F
3851,72107,F
3852,72106002,F
3853,72106002,F
3854,72106001,F
3855,72105,F
3856,72105,F
3857,72352,F
3858,72352,F
3859,72352,F
3860,72352,F
3861,72376,M
3862,72376,M
3863,72376,M
3864,72370,M
3865,72370,M
3866,72370,M
3867,72374,M
3868,72374,M
3869,72374,M
3870,72015001,M
3871,72015001,M
3872,72011,M
3873,72011,M
3874,72011,M
3875,72049,M
3876,72049,M
3877,72049,M
3878,72049,M
3879,72185,F
3880,72185,F
3881,72183,F
3882,72183,F
3883,72179,F
3884,72179,F
3885,72179,F
3886,71865,F
3887,71865,F
3888,71865,F
3889,71131,F
3890,71131,F
3891,72017,M
3892,72017,M
3893,72017,M
3894,72017,M
3895,72017,M
3896,72017,M
3897,71919,F
3898,71919,F
3899,71919,F
3900,71919,F
3901,71919,F
3902,72434,F
3903,72434,F
3904,72426,F
3905,72426,F
3906,72423,F
3907,72423,F
3908,72418,F
3909,72418,F
3910,71933,F
3911,71933,F
3912,71933,F
3913,71932,F
3914,71932,F
3915,71932,F
3916,71931,F
3917,71931,F
3918,71931,F
3919,71931,F
3920,71931,F
3921,71931,F
3922,71707,F
3923,71707,F
3924,71707,F
3925,71685,F
3926,71685,F
3927,71685,F
3928,71685,F
3929,71400,F
3930,71400,F
3931,71400,F
3932,72693,F
3933,72693,F
3934,72693,F
3935,72693,F
3936,72182,M
3937,72182,M
3938,72182,M
3939,72182,M
3940,72371,M
3941,72371,M
3942,72371,M
3943,72495,M
3944,72495,M
3945,72495,M
3946,72495,M
3947,71902,M
3948,71902,M
3949,71902,M
3950,72014001,M
3951,72014001,M
3952,72013001,M
3953,72013001,M
3954,72012001,M
3955,72012001,M
3956,72174,M
3957,72174,M
3958,72174,M
3959,72173,F
3960,72173,F
3961,72173,F
3962,72184,F
3963,72184,F
3964,72265,F
3965,72265,F
3966,72265,F
3967,72623,M
3968,72623,M
3969,72486,F
3970,72486,F
3971,72425,F
3972,72425,F
3973,71210,F
3974,71210,F
3975,71210,F
3976,72042,M
3977,72042,M
3978,72042,M
3979,72093,M
3980,72093,M
3981,72093,M
3982,72372,M
3983,72372,M
3984,72372,M
3985,72372,M
3986,72372,M
3987,72372,M
3988,72372,M
3989,70903,M
3990,70903,M
3991,70903,M
3992,70903,M
3993,72369,M
3994,72369,M
3995,72369,M
3996,72137,M
3997,72137,M
3998,72137,M
3999,72051,M
4000,72051,M
4001,72051,M
4002,72051,M
4003,72635,F
4004,72635,F
4005,72635,F
4006,72631,F
4007,72631,F
4008,72631,F
4009,72363,F
4010,72363,F
4011,72362,F
4012,72362,F
4013,72362,F
4014,72097,F
4015,72097,F
4016,72097,F
4017,72233,F
4018,72233,F
4019,72227,F
4020,72227,F
4021,72223,F
4022,72223,F
4023,72090,F
4024,72090,F
4025,72090,F
4026,71900,F
4027,71900,F
4028,71900,F
4029,71900,F
4030,72353,F
4031,72353,F
4032,72270,F
4033,72270,F
4034,72270,F
4035,72269,F
4036,72269,F
4037,72269,F
4038,72640,F
4039,72640,F
4040,72640,F
4041,72640,F
4042,71164,M
4043,71164,M
4044,72369,M
4045,72537,M
4046,72537,M
4047,71984,M
4048,71984,M
4049,72378,M
4050,72378,M
4051,72378,M
4052,72377,M
4053,72377,M
4054,72377,M
4055,72041,M
4056,72041,M
4057,72041,M
4058,72397,M
4059,72397,M
4060,72397,M
4061,72397,M
4062,72397,M
4063,72175,F
4064,72175,F
4065,72175,F
4066,72175,F
4067,72491,M
4068,72490,M
4069,72489,M
4070,72489,M
4071,72487,M
4072,72487,M
4073,72375,M
4074,72375,M
4075,72375,M
4076,72375,M
4077,72375,M
4078,72375,M
4079,72375,M
4080,72484,M
4081,72484,M
4082,72484,M
4083,72483,M
4084,72483,M
4085,72483,M
4086,72482,M
4087,72482,M
4088,72482,M
4089,72030001,M
4090,72030001,M
4091,72029001,M
4092,72029001,M
4093,72010,M
4094,72010,M
4095,72010,M
4096,72010,M
4097,72117,M
4098,72117,M
4099,72117,M
4100,72050,M
4101,72638,F
4102,72638,F
4103,72638,F
4104,72630,F
4105,72628,F
4106,72627,F
4107,72330,F
4108,72330,F
4109,72330,F
4110,72498,F
4111,72498,F
4112,72498,F
4113,72498,F
4114,72497,F
4115,72497,F
4116,72497,F
4117,72496,F
4118,72496,F
4119,72496,F
4120,72078,F
4121,72078,F
4122,72078,F
4123,72066,F
4124,72066,F
4125,72066,F
4126,72066,F
4127,72066,F
4128,72066,F
4129,72066,F
4130,72066,F
4131,72331,F
4132,72331,F
4133,72331,F
4134,72329,F
4135,72329,F
4136,72329,F
4137,72070,F
4138,72070,F
4139,72070,F
4140,72070,F
4141,72070,F
4142,72070,F
4143,72069,F
4144,72071,F
4145,72071,F
4146,72071,F
4147,72062,F
4148,72062,F
4149,72062,F
4150,72062,F
4151,72062,F
4152,72062,F
4153,71901,F
4154,71901,F
4155,71901,F
4156,72140,M
4157,72140,M
4158,72412,F
4159,72412,F
4160,72412,F
4161,72412,F
4162,72412,F
4163,72372,M
4164,71164,M
4165,71164,M
4166,73100,F
4167,73100,F
4168,73100,F
4169,73100,F
4170,72427,F
4171,72427,F
4172,73125,F
4173,73125,F
4174,73125,F
4175,73125,F
4176,73125,F
4177,73124,F
4178,73124,F
4179,73124,F
4180,73124,F
4181,73233,F
4182,73233,F
4183,73233,F
4184,73231,F
4185,73231,F
4186,73231,F
4187,73231,F
4188,73231,F
4189,73236,F
4190,73236,F
4191,73236,F
4192,73236,F
4193,73234,F
4194,73234,F
4195,73234,F
4196,73234,F
4197,73237,F
4198,73237,F
4199,73237,F
4200,73237,F
4201,73235,F
4202,73235,F
4203,73235,F
4204,73235,F
4205,73438,F
4206,73438,F
4207,73438,F
4208,73438,F
4209,73438,F
4210,73436,F
4211,73436,F
4212,73436,F
4213,73436,F
4214,71246,F
4215,71246,F
4216,71246,F
4217,71243,F
4218,73111,F
4219,73111,F
4220,73111,F
4221,73111,F
4222,73111,F
4223,73110,F
4224,73110,F
4225,73110,F
4226,73110,F
4227,73110,F
4228,73101,F
4229,73101,F
4230,73101,F
4231,73101,F
4232,72555,F
4233,72555,F
4234,72555,F
4235,72555,F
4236,72555,F
4237,72555,F
4238,72555,F
4239,72521,F
4240,72521,F
4241,72521,F
4242,72521,F
4243,72521,F
4244,72521,F
4245,72521,F
4246,73321,F
4247,73321,F
4248,73321,F
4249,73321,F
4250,73321,F
4251,73321,F
4252,73832,F
4253,73832,F
4254,73832,F
4255,73828,F
4256,73828,F
4257,73828,F
4258,73827,F
4259,73827,F
4260,73826,F
4261,73826,F
4262,73826,F
4263,72952,F
4264,72952,F
4265,72952,F
4266,72953,F
4267,72953,F
4268,72951,F
4269,72951,F
4270,72950,F
4271,72950,F
4272,72950,F
4273,72950,F
4274,72953,F
4275,72953,F
4276,72951,F
4277,72951,F
4278,73828,F
4279,73828,F
4280,72756,M
4281,72756,M
4282,72756,M
4283,72756,M
4284,72756,M
4285,72480,M
4286,72480,M
4287,72480,M
4288,72571,M
4289,72571,M
4290,72571,M
4291,72571,M
4292,72571,M
4293,72571,M
4294,72915,F
4295,72915,F
4296,72915,F
4297,72915,F
4298,72915,F
4299,72915,F
4300,72915,F
4301,72915,F
4302,71245,F
4303,72722,M
4304,72722,M
4305,73130,F
4306,73130,F
4307,73130,F
4308,73130,F
4309,73130,F
4310,72492,M
4311,72492,M
4312,72492,M
4313,72492,M
4314,72586,M
4315,72586,M
4316,72586,M
4317,72586,M
4318,72586,M
4319,72551,M
4320,72551,M
4321,72551,M
4322,72551,M
4323,72551,M
4324,72551,M
4325,72551,M
4326,72551,M
4327,72551,M
4328,72551,M
4329,72551,M
4330,72551,M
4331,72767,M
4332,72767,M
4333,72767,M
4334,72767,M
4335,72767,M
4336,72767,M
4337,72767,M
4338,72767,M
4339,72767,M
4340,72767,M
4341,72767,M
4342,72767,M
4343,73624,M
4344,73624,M
4345,73624,M
4346,73624,M
4347,72830,F
4348,72830,F
4349,72830,F
4350,72830,F
4351,72830,F
4352,73130,F
4353,73130,F
4354,73130,F
4355,73130,F
4356,73130,F
4357,72667,F
4358,72667,F
4359,72667,F
4360,72667,F
4361,72667,F
4362,72667,F
4363,72667,F
4364,71283,M
4365,71283,M
4366,71280,M
4367,71280,M
4368,72572,F
4369,72572,F
4370,72572,F
4371,72572,F
4372,72572,F
4373,72572,F
4374,73445,M
4375,73479,F
4376,73479,F
4377,73479,F
4378,73479,F
4379,73479,F
4380,73316,F
4381,73316,F
4382,73316,F
4383,73316,F
4384,73316,F
4385,73316,F
4386,73316,F
4387,73315,F
4388,73315,F
4389,73315,F
4390,73315,F
4391,73315,F
4392,73315,F
4393,72979,M
4394,72979,M
4395,72979,M
4396,72979,M
4397,73551,F
4398,73551,F
4399,73551,F
4400,73550,F
4401,73550,F
4402,73550,F
4403,71247,F
4404,73385,M
4405,73385,M
4406,72746,M
4407,72746,M
4408,72746,M
4409,72746,M
4410,72746,M
4411,72586,M
4412,72586,M
4413,72586,M
4414,72809,F
4415,72809,F
4416,72809,F
4417,72809,F
4418,73057,F
4419,73057,F
4420,73057,F
4421,72810,F
4422,72810,F
4423,72810,F
4424,73283,F
4425,71245,F
4426,72820,M
4427,72820,M
4428,72820,M
4429,72817,M
4430,72817,M
4431,72817,M
4432,72817,M
4433,72816,M
4434,72816,M
4435,72815,M
4436,72815,M
4437,72721,M
4438,72721,M
4439,72720,M
4440,72720,M
4441,72720,M
4442,72720,M
4443,72580,M
4444,72580,M
4445,73043,M
4446,73043,M
4447,72718,M
4448,72718,M
4449,72718,M
4450,72718,M
4451,72717,M
4452,72717,M
4453,72717,M
4454,72717,M
4455,72717,M
4456,72717,M
4457,73163,M
4458,73163,M
4459,73163,M
4460,73162,M
4461,73162,M
4462,73162,M
4463,73281,F
4464,73281,F
4465,73056,F
4466,73056,F
4467,73412,F
4468,73412,F
4469,73412,F
4470,72670,F
4471,72670,F
4472,72670,F
4473,72669,F
4474,72669,F
4475,72665,F
4476,72665,F
4477,72665,F
4478,73131,F
4479,73131,F
4480,73131,F
4481,73131,F
4482,73131,F
4483,73131,F
4484,73131,F
4485,73131,F
4486,72645,F
4487,72645,F
4488,72645,F
4489,72645,F
4490,72645,F
4491,73445,M
4492,73479,F
4493,73479,F
4494,73479,F
4495,73479,F
4496,73479,F
4497,73479,F
4498,73479,F
4499,72756,M
4500,72986,M
4501,72986,M
4502,72986,M
4503,72937,M
4504,72937,M
4505,72807,M
4506,72807,M
4507,72807,M
4508,72806,M
4509,72806,M
4510,72806,M
4511,72805,M
4512,72805,M
4513,72805,M
4514,72805,M
4515,73186,M
4516,73186,M
4517,73185,M
4518,73185,M
4519,73184,M
4520,73184,M
4521,73179,M
4522,73179,M
4523,73178,M
4524,73178,M
4525,73178,M
4526,73178,M
4527,72769,M
4528,72769,M
4529,72769,M
4530,72769,M
4531,72769,M
4532,72769,M
4533,72570,M
4534,72570,M
4535,72570,M
4536,72570,M
4537,72570,M
4538,72570,M
4539,72570,M
4540,72570,M
4541,72570,M
4542,72570,M
4543,72917,F
4544,72917,F
4545,72917,F
4546,74266,F
4547,74266,F
4548,74266,F
4549,72913,F
4550,72913,F
4551,72913,F
4552,72792002,F
4553,72792001,F
4554,72792001,F
4555,72521,F
4556,73007002,F
4557,73007001,F
4558,73492,M
4559,73492,M
4560,73492,M
4561,73492,M
4562,73247,M
4563,73247,M
4564,73247,M
4565,73246,M
4566,73246,M
4567,73245,M
4568,73245,M
4569,73245,M
4570,73244,M
4571,73244,M
4572,73244,M
4573,73244,M
4574,73244,M
4575,73407,F
4576,73407,F
4577,73406,F
4578,73406,F
4579,73586,F
4580,73586,F
4581,73586,F
4582,73586,F
4583,73586,F
4584,73586,F
4585,73586,F
4586,73586,F
4587,72828,F
4588,72828,F
4589,72828,F
4590,72828,F
4591,72828,F
4592,72828,F
4593,72828,F
4594,72828,F
4595,72828,F
4596,72828,F
4597,72828,F
4598,73425002,F
4599,73425001,F
4600,73389002,F
4601,73389001,F
4602,73388002,F
4603,73388001,F
4604,73387002,F
4605,73387001,F
4606,72804002,F
4607,72804001,F
4608,72802002,F
4609,72802001,F
4610,72799002,F
4611,72799001,F
4612,72666,F
4613,72666,F
4614,72666,F
4615,72666,F
4616,72915,F
4617,72915,F
4618,73131,F
4619,73131,F
4620,72756,M
4621,72756,M
4622,72992,F
4623,72992,F
4624,72992,F
4625,72992,F
4626,72991,F
4627,72991,F
4628,72590,F
4629,72590,F
4630,72574,F
4631,72574,F
4632,72574,F
4633,72492,M
4634,73622,F
4635,73622,F
4636,73622,F
4637,72914,F
4638,72914,F
4639,72914,F
4640,72645,F
4641,72645,F
4642,73248,M
4643,73248,M
4644,73248,M
4645,73622,F
4646,73250002,M
4647,73250002,M
4648,73250001,M
4649,73250001,M
4650,73137,M
4651,73137,M
4652,73137,M
4653,73137,M
4654,73137,M
4655,73137,M
4656,73137,M
4657,73137,M
4658,73137,M
4659,73137,M
4660,73137,M
4661,73137,M
4662,73243002,M
4663,73243002,M
4664,73243001,M
4665,73243001,M
4666,73242,M
4667,73242,M
4668,73242,M
4669,73241002,M
4670,73241001,M
4671,73240003,M
4672,73240002,M
4673,73240001,M
4674,73200003,M
4675,73200002,M
4676,73200001,M
4677,73199003,M
4678,73199002,M
4679,73199001,M
4680,73198,M
4681,73198,M
4682,73198,M
4683,73198,M
4684,73197003,M
4685,73197002,M
4686,73197001,M
4687,73197001,M
4688,72901002,M
4689,72901001,M
4690,72893002,M
4691,72893001,M
4692,72892002,M
4693,72890001,M
4694,72887001,M
4695,72883001,M
4696,72883001,M
4697,72870,M
4698,72870,M
4699,72865,M
4700,72865,M
4701,72863002,M
4702,72863001,M
4703,72857002,M
4704,72857001,M
4705,73159,M
4706,73159,M
4707,73172,M
4708,73172,M
4709,73172,M
4710,73172,M
4711,73405,F
4712,73405,F
4713,73405,F
4714,73405,F
4715,73405,F
4716,73405,F
4717,73405,F
4718,73405,F
4719,73405,F
4720,73402,F
4721,73401,F
4722,73399,F
4723,73644,F
4724,73644,F
4725,73644,F
4726,73644,F
4727,73644,F
4728,73644,F
4729,73644,F
4730,73644,F
4731,73644,F
4732,73644,F
4733,73644,F
4734,72867,F
4735,72867,F
4736,72867,F
4737,72867,F
4738,72867,F
4739,72867,F
4740,72867,F
4741,72867,F
4742,72867,F
4743,72867,F
4744,72984,F
4745,72984,F
4746,72984,F
4747,72983,F
4748,72983,F
4749,72983,F
4750,72983,F
4751,72646,F
4752,72646,F
4753,72646,F
4754,72646,F
4755,72646,F
4756,72646,F
4757,72646,F
4758,72646,F
4759,72870,M
4760,72865,M
4761,73566,M
4762,73566,M
4763,73566,M
4764,72946,F
4765,72946,F
4766,72946,F
4767,72944,F
4768,72944,F
4769,72944,F
4770,73644,F
4771,73624,M
4772,72480,M
4773,72480,M
4774,72480,M
4775,72657,M
4776,72657,M
4777,72657,M
4778,72657,M
4779,72657,M
4780,72657,M
4781,72657,M
4782,72657,M
4783,72657,M
4784,72657,M
4785,72657,M
4786,72657,M
4787,73195,M
4788,73195,M
4789,73107,M
4790,73107,M
4791,73106,M
4792,73106,M
4793,73105,M
4794,73105,M
4795,73104,M
4796,73104,M
4797,74275001,M
4798,74275001,M
4799,74274001,M
4800,74274001,M
4801,74273001,M
4802,74273001,M
4803,73158,M
4804,73158,M
4805,73158,M
4806,73158,M
4807,73566,M
4808,73566,M
4809,73637,F
4810,73637,F
4811,73318,F
4812,73318,F
4813,74107,F
4814,74107,F
4815,74107,F
4816,74095,F
4817,74095,F
4818,74094,F
4819,74094,F
4820,74094,F
4821,73586,F
4822,73586,F
4823,74113,F
4824,74113,F
4825,74113,F
4826,74113,F
4827,74113,F
4828,74113,F
4829,74113,F
4830,74113,F
4831,74110,F
4832,74110,F
4833,74110,F
4834,74110,F
4835,74110,F
4836,74110,F
4837,74110,F
4838,74110,F
4839,74110,F
4840,73972,F
4841,73972,F
4842,73972,F
4843,73972,F
4844,73972,F
4845,73287002,F
4846,73287001,F
4847,73285002,F
4848,73285001,F
4849,73133,F
4850,73133,F
4851,73133,F
4852,73133,F
4853,73133,F
4854,73133,F
4855,73133,F
4856,73133,F
4857,73133,F
4858,73133,F
4859,70855,F
4860,70855,F
4861,70855,F
4862,70855,F
4863,70855,F
4864,72480,M
4865,72480,M
4866,72480,M
4867,72887001,M
4868,72883001,M
4869,72769,M
4870,73997,F
4871,73997,F
4872,73997,F
4873,73251,F
4874,73251,F
4875,73251,F
4876,73251,F
4877,73043,M
4878,73043,M
4879,73318,F
4880,73626,M
4881,73625,M
4882,73625,M
4883,73625,M
4884,73238,M
4885,73238,M
4886,73238,M
4887,73238,M
4888,72887002,M
4889,72890001,M
4890,72905003,M
4891,73010,M
4892,73010,M
4893,73009,M
4894,73009,M
4895,73009,M
4896,72931,M
4897,72931,M
4898,72931,M
4899,73160,M
4900,73160,M
4901,73160,M
4902,73691,F
4903,73691,F
4904,73691,F
4905,73691,F
4906,73691,F
4907,73548,F
4908,73548,F
4909,73548,F
4910,73548,F
4911,73117,F
4912,73117,F
4913,73117,F
4914,73117,F
4915,73117,F
4916,73117,F
4917,73117,F
4918,73117,F
4919,73117,F
4920,73427,F
4921,73426,F
4922,73426,F
4923,73426,F
4924,72666,F
4925,73000,F
4926,73000,F
4927,73000,F
4928,72999,F
4929,72999,F
4930,72999,F
4931,72605,M
4932,72605,M
4933,72605,M
4934,72605,M
4935,72602,M
4936,72602,M
4937,72602,M
4938,72602,M
4939,72553,M
4940,72553,M
4941,72553,M
4942,72553,M
4943,72553,M
4944,72552,M
4945,72552,M
4946,72552,M
4947,72552,M
4948,72552,M
4949,72552,M
4950,72552,M
4951,73555,M
4952,73555,M
4953,73555,M
4954,73555,M
4955,73136,M
4956,73136,M
4957,73136,M
4958,73136,M
4959,73126,M
4960,73126,M
4961,73366,M
4962,73366,M
4963,73366,M
4964,73935,M
4965,73935,M
4966,73935,M
4967,73935,M
4968,73934,M
4969,73934,M
4970,73934,M
4971,73934,M
4972,73934,M
4973,73934,M
4974,73933,M
4975,73933,M
4976,73933,M
4977,73933,M
4978,73933,M
4979,73933,M
4980,73603,M
4981,73603,M
4982,73603,M
4983,73603,M
4984,73603,M
4985,73603,M
4986,73384,M
4987,73384,M
4988,73384,M
4989,73384,M
4990,73384,M
4991,73384,M
4992,73116,M
4993,73116,M
4994,73116,M
4995,73116,M
4996,73116,M
4997,73112,M
4998,73112,M
4999,73112,M
5000,73112,M
5001,73112,M
5002,72901001,M
5003,73090,M
5004,73090,M
5005,73090,M
5006,73090,M
5007,73565,M
5008,73565,M
5009,73565,M
5010,73562,M
5011,73562,M
5012,73562,M
5013,73365,M
5014,73365,M
5015,73365,M
5016,73365,M
5017,73166,M
5018,73166,M
5019,73166,M
5020,73164,M
5021,73164,M
5022,73164,M
5023,73164,M
5024,73123,M
5025,73123,M
5026,73123,M
5027,73123,M
5028,72932,M
5029,72932,M
5030,72932,M
5031,73414,F
5032,73414,F
5033,73282,F
5034,73282,F
5035,73886,F
5036,73886,F
5037,73638,F
5038,73638,F
5039,73638,F
5040,73509,F
5041,73509,F
5042,73509,F
5043,73506,F
5044,73506,F
5045,73506,F
5046,73288,F
5047,73288,F
5048,73286,F
5049,73286,F
5050,73284,F
5051,73284,F
5052,73284,F
5053,72974,F
5054,72974,F
5055,72974,F
5056,72972,F
5057,72972,F
5058,72972,F
5059,72972,F
5060,72644,M
5061,72644,M
5062,72644,M
5063,72644,M
5064,72644,M
5065,72644,M
5066,73962,F
5067,73962,F
5068,73962,F
5069,73960,F
5070,73960,F
5071,73960,F
5072,73957,F
5073,73957,F
5074,73957,F
5075,73113,F
5076,73113,F
5077,73958,F
5078,73958,F
5079,73227,F
5080,73227,F
5081,73227,F
5082,73227,F
5083,73226,F
5084,73226,F
5085,73226,F
5086,73226,F
5087,73224,F
5088,73224,F
5089,73961,F
5090,73961,F
5091,73961,F
5092,74342,F
5093,74342,F
5094,74342,F
5095,74342,F
5096,73899,F
5097,73899,F
5098,73899,F
5099,73899,F
5100,73222,F
5101,73222,F
5102,73222,F
5103,73221,F
5104,73221,F
5105,73221,F
5106,73218,F
5107,73218,F
5108,73218,F
5109,73218,F
5110,74116,F
5111,74116,F
5112,74116,F
5113,74116,F
5114,74116,F
5115,74116,F
5116,74116,F
5117,74116,F
5118,74116,F
5119,73219,F
5120,73219,F
5121,73219,F
5122,73219,F
5123,74092,F
5124,74092,F
5125,74012,F
5126,74012,F
5127,74012,F
5128,74012,F
5129,74012,F
5130,73532,F
5131,73532,F
5132,73532,F
5133,73532,F
5134,73530,F
5135,73530,F
5136,73530,F
5137,73530,F
5138,73317,F
5139,73317,F
5140,73317,F
5141,73317,F
5142,73911,F
5143,73911,F
5144,73911,F
5145,73911,F
5146,73911,F
5147,73654,F
5148,73654,F
5149,73913,F
5150,73913,F
5151,73913,F
5152,73913,F
5153,73913,F
5154,73913,F
5155,73887,F
5156,73887,F
5157,73887,F
5158,73880,F
5159,73880,F
5160,73880,F
5161,73655,F
5162,73655,F
5163,73653,F
5164,73653,F
5165,73653,F
5166,73653,F
5167,73264,F
5168,73264,F
5169,73263,F
5170,73263,F
5171,73263,F
5172,73263,F
5173,73259,F
5174,73259,F
5175,73254,F
5176,73254,F
5177,73254,F
5178,73254,F
5179,73727,F
5180,73727,F
5181,73727,F
5182,73727,F
5183,73727,F
5184,73487,F
5185,73487,F
5186,73487,F
5187,73487,F
5188,73483,F
5189,73483,F
5190,73483,F
5191,73483,F
5192,72576,M
5193,72576,M
5194,72576,M
5195,72576,M
5196,72576,M
5197,72576,M
5198,70677,M
5199,70676,M
5200,73046,M
5201,73046,M
5202,73046,M
5203,72555,F
5204,72555,F
5205,72555,F
5206,72521,F
5207,72791,M
5208,72791,M
5209,72791,M
5210,72791,M
5211,72791,M
5212,73607,M
5213,73607,M
5214,73607,M
5215,73607,M
5216,73607,M
5217,73607,M
5218,73607,M
5219,73607,M
5220,73606,M
5221,73606,M
5222,73606,M
5223,73606,M
5224,72660,M
5225,72660,M
5226,72660,M
5227,72660,M
5228,72660,M
5229,72660,M
5230,72660,M
5231,72660,M
5232,72660,M
5233,72660,M
5234,72660,M
5235,72660,M
5236,72659,M
5237,72659,M
5238,72659,M
5239,72659,M
5240,72659,M
5241,72659,M
5242,72659,M
5243,72659,M
5244,72659,M
5245,72659,M
5246,72659,M
5247,72659,M
5248,72790,M
5249,72790,M
5250,72790,M
5251,72790,M
5252,72790,M
5253,73699,F
5254,73699,F
5255,73699,F
5256,73699,F
5257,73702,F
5258,73702,F
5259,73701,F
5260,73701,F
5261,74133,F
5262,74133,F
5263,74133,F
5264,74133,F
5265,74133,F
5266,74133,F
5267,72522,F
5268,72522,F
5269,72522,F
5270,72522,F
5271,72522,F
5272,72522,F
5273,72522,F
5274,72522,F
5275,72522,F
5276,72522,F
5277,72522,F
5278,72522,F
5279,72522,F
5280,72522,F
5281,73228,F
5282,73228,F
5283,73228,F
5284,73228,F
5285,73228,F
5286,73665,F
5287,73665,F
5288,73758,F
5289,73758,F
5290,73758,F
5291,73758,F
5292,73758,F
5293,73758,F
5294,73758,F
5295,73663,F
5296,73663,F
5297,73255,F
5298,73255,F
5299,73255,F
5300,73917,F
5301,73917,F
5302,73917,F
5303,73917,F
5304,73917,F
5305,73915,F
5306,73915,F
5307,73915,F
5308,73915,F
5309,73915,F
5310,73914,F
5311,73914,F
5312,73914,F
5313,73914,F
5314,73914,F
5315,74364,F
5316,74364,F
5317,74364,F
5318,74364,F
5319,74364,F
5320,74364,F
5321,74364,F
5322,74364,F
5323,74364,F
5324,74364,F
5325,74364,F
5326,74364,F
5327,74364,F
5328,73596,M
5329,73596,M
5330,73596,M
5331,73932002,M
5332,73932001,M
5333,73931002,M
